,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,-0.0022785389930098975,-0.007546497937896948,0.007126091991868102,0.04849829522916868,-0.0037038125127162634,0.028121336351798427,0.0023611095314964806,-0.008234589929642832,0.04826953540119357,0.024727777187658815,-0.12743022974602858,-0.10037717104328815,-0.0737866072168531,0.0066809730889337785,2.7806407043315127,1.3207216458987392,-1.7671562674285355,2.281357324131019,3.889634694581544,-1.2867615439814588,5.36016858815399,-1.0550671400659868,-10.171792435309653,-3.7748647940393303,-0.358108812583206,-3.9368572589444013,4.48261891207971,-0.5988437132777565,4.517730431468407,-1.8954363810584876,-0.4511737804479231,-0.3634773507667163,-1.8285555424609272,-1.3305855585451156
1,-0.0022619774170852284,-0.012608992194162961,-0.004587255850574408,0.09604043489248885,0.0008236373206408833,-0.0068735960974251175,0.0075180386049695964,0.18041279604842886,-0.010145607421414694,-0.013277495907191178,-0.04905208967366115,-0.0448673277955391,-0.03389261020333981,0.006147686905791922,3.451912577858453,0.8148006851031567,-0.73377561715539,4.111152120828001,4.660913118520409,-0.8139298423662342,8.392347508326235,-4.3888284312101895,-6.070284904218545,-0.5526072226013227,0.009692254755496843,-0.0047775642901629195,1.0514742232458623,-0.4917021010712238,4.19205307624957,-2.2745606457425973,-2.184806497216633,-0.87946147015748,-1.6290360369396952,1.5202544133653288
2,-0.011831141858895108,0.005270212066086811,-0.003915706627247436,0.0685305864365588,0.0010228329342059288,-0.02351509298008552,0.01432127627000712,-0.36548837964764197,0.00548399427058145,0.0023572356419020854,-0.056969294912091586,0.10218470960854703,-0.014883668153729273,0.0007167620384349522,3.296103259175223,-0.1529999971933514,-7.231184577456724,-3.6918809920935463,3.1899162192348447,2.22980862456729,7.256504780255353,-2.164435973126096,-5.124314119625637,1.501457370697904,0.740425345949285,-3.7436996332871866,2.085768534379859,-0.48611062271422234,3.754099511303294,-3.770053964011442,-1.0901451847444696,-1.3335350008021223,-1.420206013909605,0.993667859608973
3,-0.004480060898069834,0.003782799801362896,0.0006505373965595856,0.05471025555253024,0.012230615074881717,0.019709101694316992,0.010213826964767449,0.04697447944966262,0.04306223861859429,-0.006082414077587572,0.5134671472898428,0.2896508830843453,0.07733171022979408,0.0042429960582435556,2.5217938775554196,0.8154536552853151,-1.5599371816074872,2.1034192471447195,-2.0834697262691133,5.880068879814927,0.5935811450572266,-4.980915098613572,-8.427134413499486,-1.0952108130707678,-0.21683645340737986,-3.4428218579579477,2.487466672253018,-2.126243973277254,4.6370628430484375,-2.8712025371328074,-2.6152237555903515,-1.9417900586325532,-1.197467371558251,-0.9670386969050844
4,0.012987837285523834,-0.028109748727116496,-0.013707058662459602,0.13908166950909578,0.02280535590589952,-0.0023462891332206746,0.022711130362143096,-0.41828656928158303,0.0388299105609111,-0.02773739702955067,-0.047573405215938516,0.09277118985591484,0.039366009495204746,0.005470642232559317,-2.2157291396110166,-1.3654857353066774,-7.712227613883207,-2.8903754230353838,6.617553376105907,-3.9452060532294775,3.755636890907639,-5.239737197137249,-7.194094861411247,-2.3869530834881036,0.4401497539763746,-4.103694324985733,3.3263067156084167,-3.4269171895441994,5.696959642612721,-4.413626664642255,-1.9468067506863274,-2.539952286252548,-1.4433130003083707,0.45629195809535783
5,-0.018342089706631398,-0.04458313711297841,-0.00505244002602738,-0.6172057499087596,0.005942070279582214,0.07339514811002643,-0.05124743842452344,-0.0886948285682059,-0.46133005024279894,0.09120935795067786,-0.0697756110983309,-0.14681734433028804,0.06851087237503728,0.035647449608786796,-12.252601576980604,-14.098950680464615,-9.995998991885164,7.696625345153137,2.544836567011296,4.271529286480553,8.2832408241878,-1.087953995691474,-5.043508917120683,-4.354269479811894,-1.7890454020468916,-0.3156265947745253,2.866253390782663,-0.08647995420107124,4.063982906733065,-1.8766616888842262,-0.03298918734490372,-1.182064593325213,-1.8093108894892342,1.5191820433326886
6,-0.0017563346530886485,-0.01779576367390714,-0.016222815244221842,0.10938693265306382,-0.002221492609585294,-0.018239187290051966,-0.0022551459497069603,-0.37944848192382175,-0.011161760244676036,-0.04050605581989052,-0.025546371848821033,0.16500017248112672,0.005419783936358418,0.0070896850188782974,1.1398912970528923,0.6758769340661539,-6.221059627377182,-5.0729912762627585,4.4589718680637045,-1.5032711435745305,3.996199860675567,-1.240191484599081,-7.465016622964493,-3.516649522572931,0.0009150478563577373,-3.46645762610324,2.6796905174828063,-3.188640261698266,5.51307669961271,-0.6486827986190267,-0.6641726097464322,-1.3340680912678538,-0.4445476808657931,-0.1980531983628515
7,0.0029094408211578194,-0.0028168143704776333,0.0063093047438163895,0.06951340111168251,0.001459119826149408,0.015688990001151756,0.01879530511003986,-0.22714310200969975,-0.009066250270503862,0.03314184588286071,-0.06535405145187767,-0.01340535527759158,-0.01000348637534236,0.007932875896364735,0.42090848855074114,-0.5006720531277679,-4.4052627734706995,-1.3225655645498264,2.5339437752324896,-2.462185403675928,2.1473501663099865,-2.148097990006144,-9.203700187128419,-3.6038324997056446,-1.0071500376652487,-1.9617572515925483,4.229213693340096,1.3067555242849864,2.86030841361049,-3.0181292379797586,0.25238948700046043,-1.285677189849158,-2.496314185225568,0.10857350535950391
8,-0.011914865585811795,0.13448015324007134,0.27457770371073364,-0.4095070268813548,0.05556207959066316,-0.8074940769408073,-0.17386137156436976,-0.12372624797173398,-0.02089306147258041,0.44731481517839233,0.1781779705706514,0.09999202357147083,0.01976808966253501,0.013422189254958947,-7.353807046696818,-11.790957607292434,6.913399182377309,-4.555396522806707,7.801486989368635,-1.1531986991529375,3.2719329727813173,-7.112417165405725,-1.8428328716013154,2.223163096540119,-1.9024207186986573,-6.414027220309017,3.0942430457155154,1.719475473907631,5.384853760013478,-2.1624479512972634,-4.70867368498904,-0.27854940876464207,1.0547332370905043,1.5867696029860943
9,-0.0038817844700203314,-0.0077799755068149404,-0.02108409752437299,0.13916748796285938,-0.004325305668506531,0.002872068649084181,0.01569219127207993,-0.31244828903531635,-0.041175655681896114,-0.014256978112217789,-0.13973280104322008,0.13888469027052888,0.0016932313051013547,0.008881785208527013,0.073450249378681,0.5593211803933393,-6.11835488929534,-2.3438820848925395,3.9556004360452173,-2.4903060832085027,4.488577545032233,-1.751233032658603,-7.0501858955357655,-2.261801745916247,-0.3782051278411868,-1.679737529940431,1.3167387784623918,-2.623206091634401,4.55973037887341,-1.9963804254365929,-0.6211382933140476,-2.4310320004229964,-2.664537220795132,1.4740287172714936
10,0.0004406713990736851,0.004134149650474556,-0.019075953418354392,0.15392560301240943,0.00019039560945112747,0.008027920475363602,0.013876802779916814,-0.4296668805926215,0.043817752597298594,-0.006252193585561146,-0.03850040932887461,0.15741825158381567,-0.07187186707433005,0.0022283618752108976,0.2413173076830078,-0.4777221223996097,-7.515008732020795,-4.8136774859881175,4.350268965501796,-2.884741551017263,2.7836293188609638,-3.3769784431896093,-9.259071192556986,-5.406134053216649,-0.5090769091188688,-1.7262807823441955,2.7497308055734853,-1.4902006976157474,4.632969992534102,-1.5020565612513281,-0.988153989007756,-0.8526045014937876,-0.8945583326736094,1.3088936874774524
11,-0.0009150222845387895,-0.005525090752298654,-0.00237161457676104,0.0640491910941708,-0.0010241409072996443,0.03627914025374565,-0.011058140379581232,0.17634633458629342,0.029087486577427636,0.05638900383027882,-0.11990400103958505,0.0779081664127879,-0.0479801121430639,0.00814451005486016,0.47633257988367933,4.577328619425616,0.85859344938758,6.004011710888085,4.999234409337566,-2.1246325970923716,9.988956907436329,-4.573364631802794,-8.72541911691934,-0.406244903512296,-0.8458407130042134,-0.7260197356183228,2.0706849260397044,-1.0226338887617952,6.365452229753952,-2.663297543320332,-1.4247827622816764,-2.067152857794507,-1.017889821269416,-0.24354647602176271
12,-0.003755518188369385,-0.026390282076284143,0.038296896447502775,-0.4839413766814801,-0.01791252881658883,0.07155396084919254,-0.009502497995803973,-0.09080157080774356,0.44633980683231633,0.018185694145182334,0.0013263397044399328,-0.10335353688609299,-0.02744111649150288,-0.0037943208301560766,-22.680415985360696,10.910728605181076,-1.0838505303649177,-0.5095260342709257,2.833288840376462,1.6687950232672608,6.346149986778292,-3.440773086503025,-4.162087916998434,-1.6844833328455853,-0.517017282623982,-2.9171676566568223,2.3383169047043824,-1.745272087877655,4.542500258616516,-2.3435627227457076,-1.4641180022734779,-0.11781714846266156,-3.407421280442621,-0.4703301317546744
13,-0.030374029568200803,0.12976627529426338,0.19244743818099685,-0.08506831084273354,-0.018664494536403516,-0.5716327983539131,-0.09678341375285385,0.022620382545276724,0.04671026183930226,-0.0690072326540247,0.07215195408700845,0.23793660892643162,0.03076383436065776,-0.016213698600496807,-4.789618571548906,-7.187584459433922,3.18898414493672,-0.6518800110820068,5.733643546146359,-2.52339938271378,0.7489461193149848,-3.8498155406282577,-2.266965184906677,1.677240006845683,-0.5479821820907587,-5.038905500331092,2.5015347292782715,-0.1927823291524528,4.119788855527893,-4.427547059840979,-0.49500677768543755,1.5944549147993268,0.13553292395073052,1.1686895447763856
14,-0.008537430531425597,-0.03889234618958056,0.00577087702372023,-0.4704594906459485,-0.02229427834641837,0.09435441258758498,-0.023140619897234573,-0.05037803432804711,0.5290688848156228,-0.0038935834493112292,0.05855288177090359,-0.04040943821333625,-0.010878153286242302,0.006334852767902488,-24.4015256884035,8.979528703892834,-1.4507393308416163,-0.33883390279657366,3.132148362628175,0.2109962488585433,5.913923417831932,-2.9697099306440404,-7.12782954895205,-0.23886603549585833,-1.0110109427407157,-1.139310283715957,2.1284148563548047,-1.515857302180704,5.201192210196124,-2.8320384188115013,-1.3115856836353628,-1.8879318627318136,-0.8295147335063746,0.18848591369337164
15,-0.012728006597867107,-0.0038506711071155286,-0.0006964906630000851,0.04770471959425541,-0.004787320612933046,0.02176899149337635,0.00487648386637317,0.2478944447862639,0.027911297645594253,0.012264743726462033,-0.1612232724782702,0.010972614186762004,-0.06444284775738124,0.006381670228442818,1.0183442171278267,1.4096888566893073,0.6349369300267876,4.768986639405544,3.0916925377762223,-2.065112946175923,3.7042264575492765,-0.2801692748384271,-5.9408329105965025,-1.3797011211853247,-0.7245605503350177,0.5641252823051456,1.2803531539203834,-3.701323639325184,4.067722451663278,-1.2776426241446208,-2.1820478139282686,-2.0968869720046963,-2.0673178696393397,2.097859944313279
16,-0.004560177371091761,-0.006983026204674486,-0.0005941614345834016,0.041002402295966155,0.0010240367905571975,0.005514869897574982,-0.0007094616882745769,0.27249049245684465,0.013256826369747619,-0.018200336951698315,-0.13765749529016813,-0.02649567152691805,-0.003163210498003593,0.0031944160941951866,3.4459303500846588,1.5635961707796642,0.9621774768767729,6.022868534342155,3.9984608938030357,-0.8141321260933095,6.1815809692475785,-0.8212992630076715,-5.300082146754547,-0.691368556607816,-0.3875281841069312,-3.310601936990681,2.1158396889882867,-1.8210928653308316,3.073946237066991,-3.164500575196045,-1.455931356654383,-0.97542589855325,-0.29248644527347967,0.7317622001727249
17,-0.001738566503527883,-0.025625073148391662,0.009113902656959168,-0.44829290777832365,-0.017019287289466733,0.11506174247002932,-0.022043754817492857,-0.06568125836932238,0.2698445446203573,-0.024104482659187604,0.024154580707983233,0.08558276842613644,-0.024222321803587944,0.03834528978563089,-21.290568061004016,6.311868637226294,-2.563958717634738,1.0969348844138866,1.4224007037060256,2.8258093008371743,6.040498260797384,-1.385432064811917,-9.03260123761076,-3.5054493815733094,0.19369522504290335,-1.0552545727172646,2.7307771583846163,-1.2104378513919511,4.3021773553058855,-3.5863314734921317,-2.029467228264897,-0.8143721740947646,-2.76427129826162,0.4629494418943998
18,0.0016408766063166112,-0.01462841697427252,-0.013370940502791313,0.07196181267413043,0.0027189277811002976,-0.046394302993393095,0.024202996569269,-0.35126011511318433,0.029364757848875843,-0.014078297184239304,-0.10513444511091266,0.10725619293434324,-0.012318761701287432,0.008740979468931896,-0.954099048733952,-2.1747563611344205,-7.23174425193203,-4.333158243590254,5.948754379913444,-3.990561582244622,1.741822603732485,-3.233867258038358,-8.934095419600997,-3.6963564584812802,-0.6206586042815372,-1.8724160090393815,1.8708903955022478,0.4309162861668102,4.194252631905958,-4.7038345920104785,-0.3729877282324189,-2.4482633120022266,0.48082616658419464,0.5016728618547829
19,-0.008373428287645646,-0.04546688255532349,0.01379960071427384,-0.6072142158465408,-0.02151650630804965,0.15058625323990207,0.009662474276766583,-0.1914038014362685,-0.48437036340247774,0.0058262047217069145,0.040767560314275475,0.04868037109607472,-0.03316504967599405,-0.028761707173839326,-13.660757959983755,-14.134406788039914,-8.121522214644912,6.040043518394704,3.821058733553501,-2.206045005275326,1.817582707079116,-0.34949996790102084,-7.793712764178377,4.537882912564417,-0.872628515161378,-4.163452719215423,1.2639771952611951,-1.2664300703749185,3.321289090694458,-1.362498710738772,-0.804267010452696,-1.553659401312296,-3.49639063667833,-1.2826224552932837
20,0.010648010951767282,-0.011729280085000255,-0.01502229950282686,0.059589732912820735,0.023661498434651332,0.05367808475798337,0.017204015589203033,0.09427272237303072,0.1232537467483415,-0.04359402536816409,0.5815890202316613,0.05552066744425363,-0.09877098362446243,0.011523918618377652,3.0506626386470477,0.926062655693619,-1.4547591955180694,2.4902538582254343,-1.3670933428764187,6.017719561874151,1.668515932068589,-5.009589865944769,-9.084941060252856,-0.36309413414657266,0.9219537882511728,-2.568209683430121,1.8200790771135429,-2.850152723108729,4.934091420982893,-2.417694489721237,-2.0363042136699763,-0.38382228924151146,-0.25169939800495544,0.1410042996803132
21,-0.0035831351333999338,-0.0003284114030333799,-0.002817954311135295,0.09322910561692126,0.0018321924322731624,0.014020975203646716,0.010519566902986891,0.25810890154773286,-0.013770560944445748,-0.06712968535753847,0.0732539209859196,-0.03646919817429453,-0.3903823273302902,0.004258110573948063,-0.7368885656338703,-0.10861465555981488,0.9195321611411328,4.345019939012429,0.9580211376038508,-0.2471360193695648,-0.2838826078528497,-2.7442394131325933,-3.879703246503323,-1.6798897740619925,-0.558410056752913,-1.3195475484158752,3.3023340696908923,-0.3134739855502036,1.8895849558839821,-4.0010355816469225,-0.0022746382025356504,-2.7462797498919653,-4.045079317070515,1.54768699837199
22,-0.009504778760203504,-0.022631061596096937,-0.001347283113011418,0.0958410422369332,0.00034182032487989865,-0.029917761373623772,0.011045756747237848,-0.3357032840520061,-0.008615822887464502,-0.025767416522235763,0.029107407467582353,0.1310306112242871,0.024480815385036776,0.005920884955860104,0.4698117823370245,-1.477319708273889,-5.361531734670247,-3.6897108335633617,4.574763705934592,-2.9937254956342008,2.2240387711270553,-4.061931611709975,-6.7708340694911655,-3.8517595194616163,-1.3522493833997,-1.5611236357225142,4.73820841026611,1.8313994415387886,2.3291291564855587,-4.031910256249841,0.5944448480851823,-2.484046594354573,0.8962633561388157,0.7749678462241478
23,0.014330852437293807,0.034257390308656085,-0.025314245158915512,0.04616057487342379,0.0009631179639978914,0.006296412832581165,0.008294553608401395,-0.300626856853772,0.0025774856566851507,0.040989726500186716,0.014632360385024672,0.1119443894822483,0.03902274217789829,-0.02455357882606471,1.0531229521041245,0.18991702805965555,-5.328288516235012,-3.1483749545941353,0.8866482514727645,1.4266124412829262,3.657464242202401,-1.0771339828691442,-5.0759540884856795,-0.9889464499367533,1.126974694598819,-3.665171890616169,1.8488897879965551,-0.965910789351381,3.267267768758204,-0.9520531894093995,-0.9112595358764543,0.033725996055148616,-2.8436957697446124,0.2124079650718203
24,-0.0038459548460805944,-0.0012292265115057283,-0.010166005012780267,0.12469835087487344,-0.0008493636665646894,-0.036973627284036796,0.0005223881734924998,-0.38627978279388836,0.03272330553212833,0.006264587987998519,-0.04219673011820002,0.169378056679704,-0.03839896327847788,0.008350800811823695,-0.04913360237651737,-0.6677030370407744,-6.880059567694243,-4.369473749902439,6.4084635788018245,-3.687549893734647,3.811142654560224,-4.835076945540621,-7.235293389552827,-2.105540271691678,-0.4199685468372292,-3.268838436061421,1.4141832227605795,-0.7228004327434089,3.023488025437301,-1.8609462663424683,-0.6514319656271146,-3.9040631830371284,-0.8935765628371288,-0.8062973084785394
25,-0.06323666493454946,0.2055091106359971,0.33332524315299583,-0.27450556235583057,-0.012328837731199317,-0.8923684079536448,-0.1432267590141747,-0.0630178781383816,0.052103781026499416,-0.6225173790179702,0.031792588170041235,0.04173106334443325,-0.06900195217160027,-0.02020362760825187,-6.795859967520959,-15.834195132701817,10.999564838115411,-8.466650181286019,10.277413436722572,6.773340966932694,8.007968653612025,-0.07773798022120404,-7.038701415702529,-0.7840986080961412,-0.9068716679996998,1.118836709175553,1.2513358382293795,-3.3078138733648252,3.200989295798993,-4.206089054868938,-1.6140500582944715,-3.0620023792002535,-2.6825596753472425,-2.8676886286735432
26,-0.002608090037815625,-0.013839122260412031,0.007538504233071095,-0.00096017756073091,0.0014328246429413682,-0.016673425366446535,0.00159364229562459,0.18757588508179562,-0.04420630611743555,0.021643739733320178,-0.07142041876293515,-0.05271142428344758,0.09220968148321151,0.004652839662590508,0.31401379068235713,-1.6494639241892564,-1.0799551656732742,4.320195582897038,2.8010898264017214,-1.2681384646666498,4.129508619070306,-3.363935775817795,-6.459789328172242,-0.4733162057876987,0.0727605100024132,1.3326352861236541,1.967860852196492,0.5979069848525791,2.9686726761279414,-4.190536207015515,-2.6944378433545735,-0.8877019008861385,-4.250753113627412,-0.20220202036394308
27,0.000141860307960416,-0.01327188917074873,0.0005286940238812062,0.08527253902021542,0.014161345252615554,-0.01751380909113947,0.007328526774652359,-0.3695348724290414,0.03456843988618129,0.0024718850601739093,-0.05053714996802792,0.11326907314080188,-0.02267863014023654,0.00944336499927839,2.191672671748322,-1.763852652210149,-6.648145518301187,-4.134056937970299,3.40278889397091,-0.13932398807482277,5.220941025677633,-3.7418418649348086,-7.58638937832248,-1.386434346800433,1.8270503568876149,-3.0289985521227623,1.5788290526429982,0.08241202324628023,2.070651070485437,-1.185999727131327,2.3472547413060285,-4.613962409027744,-0.5306683837763142,0.541993488009143
28,-0.011722270758703166,-0.0004489360180438582,0.004303656494222112,0.10866486480765175,-0.009900304376362952,0.04259029799287729,0.007465507288146482,0.21165192398911947,0.00528899921664776,0.006285872259786658,-0.18028747001738196,-0.11852863635848371,0.05019250599856624,0.013323937840914003,4.246903790177104,0.17514175249917252,-1.2200673201509953,5.281949609321397,5.7722189533045105,-2.209499188427583,10.317283890945689,-6.249011812529216,-9.680330428983655,-1.1342063514783773,0.44386432012811095,0.4632451262707121,1.8668041391375676,0.4293197746000006,3.3399802195466686,0.5084737127704525,-1.283776237770764,-1.431894445273229,-1.8091582218129196,-1.5140480908560114
29,0.0016732130047053886,-0.010542723320079125,0.0031353250226306235,0.057653710377962415,-0.003035673686361584,0.0112396389933432,0.004481655402993393,0.26576946590139106,-0.00571651370031979,-0.014185110864281442,-0.0959906981782708,-0.008143174449484258,0.020428330673559494,0.0011517767787930773,3.9883181821962603,1.7059388862287987,1.359690206294724,5.860160355220538,2.9533310377480495,1.14139817141498,5.065405860130616,-1.4852891615735082,-6.651316613641646,-0.26953887783260455,0.4639936183014768,-4.613939116131574,2.7920791526532085,-1.3711039367420321,3.9027769098908034,-2.695973732950005,0.27809225877092164,-0.3700114148622572,-0.5324085923682707,-0.10824250178149947
30,-0.003473940810290108,-0.02758211409520339,-0.014003043973951341,-0.043078154638795815,-0.013784975404194575,0.00586260937021188,0.0009277432293988118,-0.2716994839596836,0.10803158574250876,-0.008930153999252751,-0.10201003718600883,0.03217806465088854,0.03557218582488359,0.008827352162358953,-9.54287691189368,5.2868886477235515,-4.742015847117948,-3.5083474060495083,4.656440482849946,-1.9332116693418475,5.282261024183302,-2.385263928816839,-5.581565161314597,-2.0136879114880117,-0.8898134288940541,-3.209378540874664,0.9076445881708768,-3.6000601895247724,5.321284358245177,-1.4739492178574622,-1.2884890639679862,-0.6890019297713099,-2.662495045512345,-0.5948056317184796
